ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
25501,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,216500,4.375,0.6832,2761.0,180.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,6420.0,EXP,525,EXP,45-54,to_inst,58.83152174,central,direct,0,40.0
25502,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,156500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1920.0,EQUI,816,EXP,35-44,to_inst,,south,direct,1,
25503,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,4.5,1.0437,3000.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,9780.0,EXP,829,CIB,45-54,to_inst,67.04545455,south,direct,0,19.0
25504,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,296500,,,,360.0,not_neg,not_int,lpsm,288000.0,sb,pr,home,1U,4560.0,EXP,527,CIB,35-44,not_inst,102.9513889,North,direct,1,41.0
25505,2019,ncf,Joint,pre,type2,p4,l1,nopc,b/c,306500,4.375,0.9612,1342.02,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,6120.0,CIB,783,EXP,55-64,to_inst,90.68047337,south,direct,0,52.0
25506,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,276500,4.875,1.42,6547.5,360.0,not_neg,not_int,not_lpsm,348000.0,sb,ir,home,1U,6420.0,CIB,640,CIB,45-54,not_inst,79.45402299,North,direct,0,44.0
25507,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,296500,3.625,-0.0191,1.0,360.0,neg_amm,not_int,not_lpsm,508000.0,sb,ir,home,1U,21660.0,CIB,500,CIB,45-54,not_inst,58.36614173,south,direct,0,45.0
25508,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,536500,3.69,0.0708,0.0,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,8340.0,EXP,581,CIB,25-34,not_inst,89.71571906,south,direct,0,40.0
25509,2019,cf,Female,nopre,type2,p2,l1,nopc,b/c,56500,4.25,1.711,1614.85,300.0,not_neg,not_int,not_lpsm,78000.0,sb,pr,home,1U,2880.0,EXP,893,CIB,65-74,to_inst,72.43589744,central,direct,0,47.0
25510,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,366500,4.99,0.6507,7200.0,360.0,neg_amm,not_int,not_lpsm,488000.0,sb,pr,home,1U,4620.0,CRIF,797,CIB,45-54,to_inst,75.10245902,North,direct,0,41.0
25511,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,346500,3.49,0.4178,0.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,8400.0,CRIF,880,EXP,35-44,not_inst,75.65502183,south,direct,0,30.0
25512,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,266500,4.25,0.4413,1150.0,180.0,neg_amm,not_int,not_lpsm,338000.0,sb,pr,home,1U,28440.0,CIB,735,CIB,55-64,to_inst,78.84615385,south,direct,0,10.0
25513,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,306500,,,,360.0,neg_amm,not_int,not_lpsm,408000.0,sb,pr,home,1U,4800.0,EXP,608,EXP,25-34,to_inst,75.12254902,North,direct,1,45.0
25514,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,126500,4.99,1.1345,3170.0,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,3240.0,EXP,892,EXP,45-54,to_inst,75.29761905,south,direct,0,40.0
25515,2019,cf,Female,pre,type2,p1,l1,nopc,b/c,386500,4.125,0.925,0.0,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,4680.0,CRIF,574,CIB,25-34,to_inst,99.61340206,south,direct,0,51.0
25516,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,136500,,,,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,3240.0,CRIF,707,CIB,55-64,to_inst,81.25,south,direct,1,49.0
25517,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,486500,4.875,0.6552,9640.0,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,6600.0,CIB,686,EXP,65-74,to_inst,70.7122093,North,direct,0,43.0
25518,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,556500,,,,360.0,not_neg,int_only,not_lpsm,658000.0,sb,pr,home,1U,9900.0,CRIF,607,CIB,25-34,to_inst,84.57446809,North,direct,1,21.0
25519,2019,cf,Joint,nopre,type1,p3,l2,nopc,nob/c,226500,4.99,0.754,3075.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,5820.0,CRIF,561,EXP,65-74,to_inst,81.47482014,North,direct,0,44.0
25520,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,256500,,,,240.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6300.0,EQUI,828,EXP,35-44,to_inst,,North,direct,1,
25521,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,256500,3.5,0.0567,5637.25,360.0,neg_amm,not_int,not_lpsm,478000.0,sb,pr,home,1U,3180.0,CIB,817,EXP,65-74,to_inst,53.66108787,North,direct,0,34.0
25522,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,296500,3.625,-0.043,4304.46,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,6600.0,EXP,640,EXP,45-54,not_inst,64.73799127,North,direct,0,48.0
25523,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,356500,3.625,-0.0989,3500.0,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,3120.0,CRIF,889,CIB,25-34,not_inst,85.28708134,south,direct,0,49.0
25524,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,156500,3.99,0.4281,3312.5,360.0,neg_amm,not_int,not_lpsm,258000.0,sb,pr,home,1U,3480.0,CRIF,858,EXP,>74,to_inst,60.65891473,North,direct,0,33.0
25525,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,226500,3.99,0.6648,5764.2,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3900.0,CIB,775,CIB,45-54,to_inst,71.22641509,south,direct,0,31.0
25526,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,146500,3.99,1.1248,3455.75,240.0,neg_amm,not_int,not_lpsm,178000.0,sb,pr,home,1U,3300.0,CIB,516,CIB,35-44,to_inst,82.30337079,North,direct,0,30.0
25527,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,616500,3.625,-0.0525,0.0,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,,EXP,585,CIB,55-64,not_inst,87.07627119,North,direct,0,
25528,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,326500,4.75,0.6694,4395.0,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,8040.0,CIB,581,EXP,45-54,to_inst,78.11004785,south,direct,0,26.0
25529,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,146500,3.99,0.3725,3831.19,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3720.0,CRIF,634,CIB,65-74,to_inst,46.06918239,North,direct,0,35.0
25530,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,486500,3.375,0.042,12030.0,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,5100.0,EXP,873,CIB,45-54,to_inst,84.16955017,North,direct,0,53.0
25531,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,356500,4.56,0.1466,445.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,9060.0,CRIF,862,EXP,35-44,not_inst,58.63486842,south,direct,0,33.0
25532,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,226500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,3240.0,EQUI,692,EXP,>74,to_inst,,North,direct,1,
25533,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,86500,4.5,0.4629,2822.0,360.0,neg_amm,not_int,not_lpsm,208000.0,sb,pr,home,1U,2580.0,EXP,846,CIB,65-74,to_inst,41.58653846,North,direct,0,24.0
25534,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,406500,3.25,-0.3049,0.0,120.0,not_neg,not_int,not_lpsm,988000.0,sb,pr,home,1U,15540.0,CIB,519,EXP,45-54,not_inst,41.1437247,North,direct,0,22.0
25535,2019,cf,Male,nopre,type1,p1,l2,nopc,nob/c,116500,,,,300.0,neg_amm,not_int,not_lpsm,148000.0,sb,ir,home,1U,4740.0,CIB,799,CIB,35-44,not_inst,78.71621622,North,direct,1,59.0
25536,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,216500,3.49,0.7141,1087.45,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,2400.0,CIB,810,CIB,25-34,to_inst,94.95614035,North,direct,0,43.0
25537,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,396500,4.375,0.6574,0.0,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,6840.0,EXP,679,CIB,55-64,not_inst,84.72222222,North,direct,0,31.0
25538,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,596500,3.875,0.4771,7468.75,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,11820.0,EXP,688,EXP,35-44,not_inst,90.65349544,North,direct,0,45.0
25539,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,516500,4.0,0.1314,0.0,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,9660.0,EXP,558,EXP,35-44,not_inst,56.88325991,south,direct,0,25.0
25540,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,,,,360.0,neg_amm,not_int,not_lpsm,298000.0,sb,ir,home,2U,7200.0,EXP,618,CIB,55-64,to_inst,52.51677852,south,direct,1,44.0
25541,2019,ncf,Male,nopre,type3,p3,l1,nopc,nob/c,486500,3.49,-0.1206,4870.86,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,5580.0,CIB,730,CIB,35-44,not_inst,99.69262295,North,direct,0,55.0
25542,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,346500,4.625,0.4847,1685.78,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,4680.0,CIB,652,EXP,55-64,not_inst,69.57831325,North,direct,0,44.0
25543,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,486500,3.875,-0.0547,0.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,7800.0,CRIF,723,EXP,45-54,not_inst,87.18637993,North,direct,0,36.0
25544,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,456500,4.25,0.5929,4979.25,240.0,neg_amm,not_int,not_lpsm,538000.0,sb,pr,home,1U,6780.0,CIB,769,CIB,55-64,to_inst,84.85130112,south,direct,0,42.0
25545,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,336500,4.125,0.3987,,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,,EXP,703,CIB,45-54,to_inst,89.02116402,south,direct,0,
25546,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,536500,3.5,0.0988,10305.45,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,16380.0,CRIF,575,EXP,55-64,to_inst,72.69647696,south,direct,0,41.0
25547,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,216500,3.875,0.4371,,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,3360.0,CIB,624,EXP,>74,not_inst,99.31192661,south,direct,0,45.0
25548,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,186500,,,,180.0,not_neg,not_int,lpsm,,sb,pr,home,1U,4440.0,EQUI,715,EXP,>74,to_inst,,south,direct,1,
25549,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,336500,3.99,0.0855,7567.68,360.0,not_neg,not_int,not_lpsm,848000.0,sb,pr,home,1U,7260.0,CIB,618,EXP,45-54,to_inst,39.68160377,south,direct,0,31.0
25550,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,326500,,,,360.0,not_neg,not_int,lpsm,,sb,ir,home,1U,15780.0,EQUI,817,EXP,35-44,not_inst,,south,direct,1,
25551,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,236500,3.99,0.3762,3612.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,4140.0,CIB,825,EXP,45-54,to_inst,72.10365854,North,direct,0,37.0
25552,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,536500,3.375,-0.367,2658.42,360.0,not_neg,not_int,not_lpsm,868000.0,sb,pr,home,1U,9660.0,CRIF,824,EXP,35-44,not_inst,61.80875576,south,direct,0,31.0
25553,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,76500,3.625,0.1389,2468.75,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2160.0,CIB,572,EXP,65-74,to_inst,36.77884615,North,direct,0,30.0
25554,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,556500,3.625,0.0534,3000.0,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,9660.0,CRIF,879,CIB,35-44,not_inst,88.61464968,south,direct,0,26.0
25555,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,316500,3.49,0.6782,0.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,,EXP,549,EXP,35-44,not_inst,93.63905325,North,direct,0,
25556,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,186500,3.75,0.1673,4205.71,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,4620.0,EXP,571,CIB,25-34,to_inst,78.36134454,south,direct,0,42.0
25557,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,506500,3.75,0.3642,7146.0,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,7380.0,CRIF,708,CIB,35-44,not_inst,94.14498141,North,direct,0,47.0
25558,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,466500,4.25,-0.0601,8059.0,360.0,neg_amm,not_int,not_lpsm,588000.0,sb,pr,home,1U,6540.0,EXP,803,CIB,65-74,to_inst,79.33673469,south,direct,0,47.0
25559,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,286500,3.25,0.6558,660.62,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,4320.0,CIB,773,CIB,35-44,not_inst,96.1409396,North,direct,0,35.0
25560,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,726500,4.25,0.2084,5379.95,360.0,not_neg,not_int,not_lpsm,1008000.0,sb,ir,home,1U,18480.0,CIB,867,CIB,45-54,not_inst,72.0734127,North-East,direct,0,20.0
25561,2019,ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,366500,,,,324.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,4200.0,EQUI,680,EXP,55-64,to_inst,,central,direct,1,
25562,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,116500,,,,180.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,1980.0,CRIF,880,CIB,55-64,to_inst,73.73417722,south,direct,1,52.0
25563,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,246500,4.5,0.7548,3000.0,360.0,not_neg,not_int,not_lpsm,388000.0,sb,ir,home,1U,6180.0,CIB,663,CIB,>74,not_inst,63.53092784,North,direct,0,20.0
25564,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,606500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,14220.0,EQUI,502,EXP,45-54,to_inst,,North,direct,1,
25565,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,226500,3.25,-0.2132,295.0,360.0,not_neg,not_int,not_lpsm,1538000.0,sb,ir,home,1U,8160.0,CRIF,583,CIB,65-74,to_inst,14.72691808,south,direct,0,42.0
25566,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,486500,2.875,0.1563,4728.5,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,6420.0,CRIF,831,EXP,25-34,not_inst,97.69076305,North,direct,0,36.0
25567,2019,cf,Female,nopre,type2,p4,l2,nopc,b/c,126500,3.625,0.6558,3792.82,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,3240.0,EXP,539,CIB,65-74,to_inst,91.66666667,North,direct,0,36.0
25568,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,266500,3.99,0.7771,1582.5,240.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,5520.0,CRIF,869,CIB,55-64,to_inst,52.46062992,south,direct,0,22.0
25569,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,556500,4.99,0.6732,8087.5,360.0,neg_amm,not_int,not_lpsm,998000.0,sb,pr,home,1U,4860.0,CIB,583,CIB,55-64,to_inst,55.76152305,south,direct,0,48.0
25570,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,346500,4.75,1.3538,0.0,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,7620.0,CRIF,875,CIB,35-44,to_inst,87.06030151,North,direct,0,47.0
25571,2019,ncf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,266500,4.25,1.0648,0.0,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,,EXP,556,CIB,35-44,to_inst,83.80503145,south,direct,0,
25572,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,106500,4.25,0.172,3900.0,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,5100.0,CRIF,855,EXP,>74,to_inst,59.83146067,North,direct,0,46.0
25573,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,146500,,,,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,1620.0,CRIF,695,CIB,45-54,to_inst,73.98989899,south,direct,1,46.0
25574,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,516500,4.125,0.1714,3820.0,360.0,not_neg,not_int,not_lpsm,878000.0,sb,pr,home,1U,11220.0,CRIF,706,CIB,55-64,to_inst,58.82687927,south,direct,0,26.0
25575,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,426500,3.125,-0.6041,0.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,,CIB,822,EXP,35-44,not_inst,89.22594142,North,direct,0,
25576,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,406500,3.69,0.0072,0.0,360.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,19020.0,CRIF,617,CIB,55-64,not_inst,49.0942029,south,direct,0,9.0
25577,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,156500,3.99,0.5541,3465.0,360.0,neg_amm,not_int,not_lpsm,178000.0,sb,sr,home,1U,8880.0,EXP,534,CIB,35-44,to_inst,87.92134831,North,direct,0,27.0
25578,2019,cf,Joint,nopre,type1,p1,l2,nopc,nob/c,226500,,,,300.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,5100.0,EQUI,766,EXP,65-74,to_inst,,North,direct,1,
25579,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,296500,5.125,0.9368,0.0,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,4500.0,EXP,640,EXP,25-34,to_inst,93.23899371,south,direct,0,42.0
25580,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,356500,4.375,0.0923,460.04,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,4080.0,CIB,647,CIB,25-34,not_inst,94.31216931,North,direct,0,47.0
25581,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,106500,3.99,0.6476,3125.0,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,3360.0,EXP,525,CIB,55-64,to_inst,71.95945946,south,direct,0,47.0
25582,2019,ncf,Male,nopre,type3,p3,l1,nopc,nob/c,566500,3.375,-0.3777,1071.48,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,7920.0,CIB,656,CIB,35-44,not_inst,87.42283951,North,direct,0,49.0
25583,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,396500,3.49,0.3766,,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,,CRIF,720,CIB,45-54,not_inst,86.5720524,North,direct,0,
25584,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,216500,,,,240.0,not_neg,not_int,lpsm,258000.0,sb,pr,home,1U,10080.0,EXP,623,EXP,55-64,to_inst,83.91472868,North,direct,1,34.0
25585,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,206500,3.125,0.3664,3996.87,180.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,6180.0,CIB,718,EXP,35-44,to_inst,74.28057554,south,direct,0,40.0
25586,2019,cf,Female,nopre,type2,p3,l2,nopc,b/c,316500,3.99,0.6601,3102.5,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,4020.0,CRIF,846,CIB,45-54,to_inst,86.00543478,central,direct,0,47.0
25587,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,366500,3.25,0.6074,8100.29,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,4620.0,EXP,556,CIB,55-64,to_inst,83.67579909,North,direct,0,56.0
25588,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,386500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4680.0,EQUI,864,EXP,35-44,to_inst,,south,direct,1,
25589,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,466500,3.125,0.3404,0.0,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,,CIB,867,CIB,45-54,not_inst,78.01003344,North,direct,0,
25590,2019,cf,Sex Not Available,nopre,type3,p1,l1,nopc,nob/c,366500,3.75,0.0852,0.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,8100.0,CRIF,659,EXP,65-74,to_inst,99.5923913,south,direct,0,37.0
25591,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,lpsm,268000.0,sb,pr,home,1U,2340.0,EXP,757,CIB,45-54,to_inst,99.44029851,North,direct,1,61.0
25592,2019,,Female,nopre,type1,p1,l1,nopc,nob/c,366500,4.0,0.2948,7118.48,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,9300.0,CIB,580,CIB,35-44,not_inst,69.41287879,North,direct,0,31.0
25593,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,156500,4.875,0.5343,2100.0,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,6780.0,CIB,873,EXP,25-34,to_inst,79.04040404,North,direct,0,20.0
25594,2019,cf,Female,nopre,type3,p3,l1,nopc,nob/c,216500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2220.0,EQUI,717,EXP,45-54,to_inst,,North,direct,1,
25595,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,346500,,,,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,,CRIF,845,EXP,55-64,to_inst,72.48953975,North,direct,1,
25596,2019,ncf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,126500,4.625,,3557.92,324.0,neg_amm,not_int,not_lpsm,168000.0,sb,pr,home,3U,,EQUI,845,EXP,,NA,75.29761905,south,direct,1,
25597,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,626500,3.5,-0.1519,3910.0,360.0,not_neg,not_int,not_lpsm,2308000.0,sb,pr,home,1U,7440.0,CRIF,756,EXP,65-74,to_inst,27.14471404,North,direct,0,33.0
25598,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,316500,4.5,0.8613,1228.54,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,7020.0,CIB,778,EXP,45-54,to_inst,86.00543478,North,direct,0,32.0
25599,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,556500,4.0,0.2291,1787.19,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,7680.0,EXP,795,EXP,45-54,not_inst,82.07964602,North,direct,0,47.0
25600,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,176500,,,,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,3420.0,CIB,744,EXP,<25,to_inst,89.14141414,North,direct,1,40.0
25601,2019,ncf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,1506500,,,,360.0,neg_amm,not_int,not_lpsm,1948000.0,sb,pr,home,1U,39300.0,CRIF,877,CIB,65-74,to_inst,77.33572895,south,direct,1,30.0
25602,2019,ncf,Joint,nopre,type1,p3,l1,nopc,nob/c,266500,3.75,-0.1541,6792.09,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,14100.0,EXP,833,EXP,45-54,to_inst,70.5026455,North,direct,0,8.0
25603,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,726500,3.25,0.1674,7250.0,240.0,not_neg,not_int,not_lpsm,1258000.0,sb,pr,home,1U,17580.0,EXP,762,EXP,45-54,not_inst,57.75039746,south,direct,0,20.0
25604,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,116500,3.75,-0.0027,1431.25,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,5880.0,CRIF,599,EXP,65-74,to_inst,98.72881356,south,direct,0,26.0
25605,2019,cf,Male,pre,type2,p1,l1,nopc,b/c,246500,4.5,1.3375,2719.34,360.0,not_neg,not_int,lpsm,258000.0,sb,pr,home,1U,3960.0,CIB,728,CIB,45-54,to_inst,95.54263566,North,direct,0,40.0
25606,2019,cf,Female,nopre,type1,p4,l2,nopc,nob/c,456500,,,,300.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,5340.0,EQUI,556,EXP,45-54,not_inst,,North,direct,1,
25607,2019,cf,Sex Not Available,nopre,type1,p3,l2,opc,nob/c,256500,5.25,0.082,,360.0,not_neg,int_only,not_lpsm,608000.0,sb,pr,home,1U,9000.0,CIB,720,EXP,35-44,to_inst,42.1875,south,direct,0,30.0
25608,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,426500,3.25,-0.3485,0.0,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,6360.0,CIB,556,CIB,25-34,not_inst,99.64953271,central,direct,0,41.0
25609,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,246500,4.25,0.0898,0.0,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,2640.0,CRIF,749,CIB,25-34,not_inst,99.39516129,central,direct,0,45.0
25610,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,136500,3.99,0.3694,1749.5,360.0,not_neg,not_int,not_lpsm,168000.0,sb,sr,home,1U,6360.0,CIB,864,EXP,55-64,to_inst,81.25,North,direct,0,27.0
